generationNo,genotypeID,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
119,0,21.94635416666606,0.05130994260322163,2.5718940955068907,3.956250000000073
119,1,21.072395833332745,0.07609701907054249,2.2943829540856466,5.404687500000001
119,2,21.856770833332735,0.10515413812256989,2.5107131706268957,0.0
119,3,20.351041666666116,0.0726948713201259,2.3750942937332784,6.120833333333334
119,4,22.131770833332716,0.06335632290316609,2.4097768847362087,0.0
119,5,20.428645833332798,0.09741251620070357,2.3182200784588924,4.759895833333363
119,6,22.522916666666028,0.12452555082392147,2.6263870231291992,0.0
119,7,21.414583333332757,0.08749537122755047,2.504304908100468,0.0
119,8,20.78072916666607,0.08278559526013701,2.345904937335403,10.83020833333336
119,9,21.17031249999941,0.025608683577115352,2.4861932673717946,5.32812500000003
119,10,21.702083333332737,0.08586372893908535,2.448125051763433,4.28437500000004
119,11,16.36354166666626,0.08533142010738753,1.8566821642574203,25.055208333333503
119,12,21.83385416666607,0.10721394186261804,2.609791612246903,0.0
119,13,20.798437499999427,0.06930429550083317,2.4444544255510015,5.690625000000006
119,14,20.804687499999424,0.09428809479725976,2.404103895376177,5.5854166666666725
119,15,19.55312499999949,0.0878888168857619,2.2400161021677376,10.386458333333392
