generationNo,genotypeID,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
171,0,22.046874999999382,0.10502684688020737,2.5819059829002597,6.526041666666911
171,1,23.939583333332617,0.18697926309942603,3.2361429004670965,0.0
171,2,23.566145833332637,0.08618774301055358,3.0150394908393414,0.0
171,3,22.907812499999345,0.08167468987224587,2.8560546950996337,3.197916666666794
171,4,22.086458333332686,0.09986576559896315,2.736727512622288,5.704166666666687
171,5,20.98124999999938,0.10523514164043696,2.6466306438507474,11.651041666666705
171,6,22.608333333332673,0.10355721162747639,2.9140688688896903,4.939583333333392
171,7,23.873437499999284,0.1902888354008517,3.1479377538605338,0.0
171,8,22.766145833332654,0.14162886502499536,2.9028990652760145,5.184375000000035
171,9,23.85781249999929,0.12011664506572858,2.9384298480193944,0.0
171,10,20.239062499999424,0.124051101647843,2.5250597222822146,15.069791666666823
171,11,20.87916666666608,0.11927189409368637,2.4912111562271675,10.515625000000073
171,12,22.463541666666,0.09929874097389373,2.8091015541095583,5.66562500000002
171,13,22.218229166666013,0.14643121644139975,2.8507810534508975,5.6046875000000185
171,14,22.319270833332677,0.12388909461210887,3.0196604151999518,5.414583333333368
171,15,23.87291666666595,0.155387891131272,2.921792563853585,0.0
