generationNo,genotypeID,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
123,0,21.51822916666607,0.1122130161081281,2.626854765690536,4.726041666666708
123,1,22.392708333332703,0.1442325495278652,2.6049185652076132,0.0
123,2,21.606770833332735,0.09249444547306054,2.5755198379146367,4.5718750000000465
123,3,22.29322916666604,0.07044991668209591,2.6667682466339793,2.745833333333466
123,4,22.903645833332675,0.13207044991668207,2.7346038472392262,3.3411458333334374
123,5,22.72031249999935,0.1793302166265506,2.6600060357012643,0.0
123,6,22.277083333332712,0.12460655434178855,2.543002445222815,0.0
123,7,21.36979166666609,0.13593547491205332,2.370931533441517,4.283854166666707
123,8,22.322916666666043,0.1323713201259026,2.6566716563944626,0.0
123,9,18.060416666666196,0.062407424551009075,2.1802087826590513,20.20729166666687
123,10,21.96874999999936,0.14915062025550826,2.5889344226327182,7.953645833333527
123,11,23.949479166665952,0.1236807998518793,2.8946718767696087,2.4927083333334634
123,12,20.526562499999443,0.09163812256989445,2.3361582020347655,7.414062500000187
123,13,21.551562499999413,0.1126643214219589,2.5110621652213267,5.4750000000000325
123,14,21.58645833333274,0.13049666728383633,2.6126558403638858,4.467708333333393
123,15,21.269791666666066,0.08896500648028144,2.502828792752337,5.937500000000007
