generationNo,genotypeID,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
152,0,23.656249999999297,0.10566330309201999,2.8756795459470217,0.0
152,1,20.610937499999423,0.11339335308276247,2.6333602144352026,10.175520833333417
152,2,22.354687499999343,0.09766709868542864,2.811132378120253,5.459375000000017
152,3,23.180208333332658,0.09020320311053508,2.977356717836438,0.0
152,4,20.934374999999417,0.061007220885021286,2.6598302366969344,9.65625000000013
152,5,23.361979166665986,0.08706720977596741,2.9480609323255544,0.0
152,6,22.920312499999337,0.08415108313275321,2.7206799826162116,3.071875000000146
152,7,23.105208333332662,0.15153443806702463,3.0742339025436247,0.0
152,8,23.025520833332667,0.10439039066839476,2.8336160753613413,0.0
152,9,21.514062499999383,0.08722921681170154,2.7400174626345644,5.983333333333336
152,10,22.490624999999326,0.0764326050731346,2.68715968469792,5.927083333333343
152,11,22.351041666666035,0.06849426032216256,2.80478960520008,4.20833333333341
152,12,22.298437499999356,0.11738566932049621,2.861315022046641,4.916666666666725
152,13,21.72499999999938,0.06321745972967968,2.731690541296712,5.41875000000004
152,14,19.792708333332783,0.10042121829290872,2.456390941458489,15.608333333333452
152,15,21.603124999999416,0.08232271801518237,2.6688304637089564,6.682291666666906
