generationNo,genotypeID,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
77,0,41.042708333331646,0.30924828735419363,2.5501472910500924,36.24010416665322
77,1,44.545833333331444,0.23301240511016477,2.2805669325800646,46.41458333332259
77,2,45.00833333333142,0.3771292353267913,3.478244929847395,27.316666666652818
77,3,43.511458333331504,0.28133678948342894,2.96726689674374,33.45572916665486
77,4,40.84687499999832,0.5242316237733753,2.4020212301282617,32.444791666654034
77,5,45.00833333333142,0.3918255878541011,2.744229593338199,28.06249999998588
77,6,42.555208333331564,0.2397704128865025,2.62402045496782,29.883854166654384
77,7,37.70729166666516,0.1848037400481392,2.0908138802945144,40.677604166656806
77,8,38.771874999998445,0.33058692834660247,2.7422182662286647,37.0484374999881
77,9,38.59895833333178,0.2577069061284948,2.1520270763085447,43.05833333332234
77,10,40.112499999998334,0.2006109979633401,2.5231681060500493,39.06979166665743
77,11,37.47291666666514,0.2517126458063321,2.625492097295709,38.693229166657005
77,12,45.00833333333142,0.28508609516756156,3.0749980286901812,23.66979166665616
77,13,45.00833333333142,0.25087946676541384,2.573428752419822,32.986979166652546
77,14,37.38124999999849,0.26925569339011296,2.562882301478494,42.436458333320935
77,15,37.798958333331825,0.21209035363821513,1.9877001865622268,42.267708333321245
77,16,39.31249999999841,0.40281892242177375,2.813860313236779,57.479687499992174
77,17,45.00833333333142,0.5291612664321421,2.965291118763499,44.18281249998857
77,18,41.73854166666494,0.33646546935752636,2.8630531641218924,49.958854166655925
77,19,42.57187499999823,0.20489261247917054,2.7122569102145575,33.46614583332011
77,20,45.00833333333142,0.18003610442510648,2.9946233718446496,31.404166666651545
77,21,45.00833333333142,0.18239677837437512,3.181949606620519,23.246874999987824
77,22,38.971874999998434,0.25106461766339566,2.2816553945206364,40.352604166653634
77,23,38.69687499999844,0.31510368450286985,2.680752812981829,43.490624999987915
77,24,42.65312499999821,0.19869005739677836,2.634647606439727,44.9046874999892
77,25,43.0281249999982,0.3074662099611183,2.833181800683893,34.952083333319614
77,26,42.97395833333154,0.3276476578411405,2.5568604649932096,34.02395833332022
77,27,36.26249999999852,0.28432234771338644,2.4205800557919113,52.35104166665614
77,28,39.522916666665,0.2687465284206629,2.242288587799055,47.05937499998824
77,29,45.00833333333142,0.21866321051657103,3.0155603099718533,34.044270833321285
77,30,38.522916666665125,0.2788603962229217,2.1189724816820883,43.60260416665406
77,31,43.884374999998144,0.2998518792816145,2.153423449328044,37.758854166653734
