generationNo,genotypeID,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
166,0,22.003645833332694,0.0695704499166821,2.729520799017756,5.630208333333329
166,1,22.204166666666023,0.13901360859100167,2.7694318261420174,5.055208333333367
166,2,23.539062499999307,0.15220561007220884,3.1521948764542627,0.0
166,3,23.70364583333263,0.1610697093130902,2.8620746750679436,0.0
166,4,22.723437499999346,0.09755137937418996,2.842709002648721,4.319791666666742
166,5,23.924999999999283,0.09977319014997221,2.9587758050117055,0.0
166,6,23.957812499999278,0.12320635067580077,3.0621272657572507,0.0
166,7,23.844791666665955,0.13143399370486947,2.952244531130634,0.0
166,8,22.252604166666007,0.0858174412145899,2.7877719542842754,5.596354166666638
166,9,23.486979166665975,0.11540686909831513,2.860976601863055,0.0
166,10,23.510937499999308,0.10684364006665434,3.0600990720917145,0.0
166,11,22.161979166666026,0.08240372153304942,2.8550221125395767,5.121875000000054
166,12,22.051562499999356,0.08881457137567116,2.7925456729730485,5.94375000000001
166,13,23.19010416666599,0.10256202555082393,2.9915241676430915,0.0
166,14,23.252083333332653,0.10581373819663026,2.841876416165541,0.0
166,15,23.086458333332665,0.11337020922051472,2.8236420789917687,0.0
