generationNo,genotypeID,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
101,0,20.948958333332786,0.10305961858915016,2.160729670712448,0.0
101,1,21.36302083333276,0.10574430660988705,2.319483142006791,0.0
101,2,21.218229166666102,0.07614330679503796,2.2319574473867867,0.0
101,3,20.885416666666124,0.11223615997037587,2.232839411387551,0.0
101,4,19.459374999999504,0.05847296796889465,2.01524866401247,5.754166666666679
101,5,19.5390624999995,0.0856091464543603,2.027372896056046,5.5234375000000036
101,6,20.377083333332784,0.10001620070357341,2.170733842443157,5.588541666666652
101,7,20.003645833332808,0.13123727087576376,2.218247655031789,5.3739583333333325
101,8,20.03124999999948,0.09603545639696352,2.077485202389192,4.853125000000004
101,9,21.231249999999438,0.08543556748750232,2.2772570952252,2.904687500000159
101,10,19.59999999999949,0.10165941492316238,2.260307248118438,6.131249999999996
101,11,20.512499999999477,0.08050592482873543,2.1171763582269603,3.9312500000000714
101,12,21.239062499999434,0.14801657100536939,2.3121120728434397,0.0
101,13,21.48229166666609,0.07130623958526199,2.3660297158842054,0.0
101,14,20.397395833332816,0.06616830216626551,2.2723248698204612,0.0
101,15,19.833854166666153,0.0667816145158304,2.166857593813544,5.359374999999982
