generationNo,genotypeID,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
126,0,21.203645833332743,0.16979494538048512,2.371994949253736,5.248958333333352
126,1,22.82760416666601,0.13218616922792076,2.6278754868692067,0.0
126,2,22.687499999999353,0.08925430475837808,2.715986535865731,0.0
126,3,22.53072916666603,0.1292468987224588,2.8179475968295646,0.0
126,4,22.95052083333267,0.08239214960192556,2.6917062557963365,0.0
126,5,22.72343749999935,0.09507498611368263,2.609484239396206,0.0
126,6,23.40624999999931,0.07586558044806517,2.7486730624599685,0.0
126,7,21.684895833332718,0.062048694686169234,2.574146370128607,5.288541666666681
126,8,22.35156249999937,0.09462368079985187,2.619684125896329,0.0
126,9,22.457812499999363,0.10407794852805036,2.7085319771219294,0.0
126,10,22.04687499999939,0.08191770042584706,2.5360628972640455,0.0
126,11,22.405729166666035,0.13581975560081466,2.603238786460369,0.0
126,12,22.51354166666603,0.12826328457693018,2.633845483418468,0.0
126,13,20.623437499999433,0.1098754860211072,2.3539181593460676,10.01458333333341
126,14,22.540104166666026,0.10245787817070913,2.6501141387558516,0.0
126,15,21.036979166666075,0.11995463802999444,2.4146941814821994,6.103125000000004
