generationNo,genotypeID,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
124,0,22.408333333332703,0.13562303277170892,2.7489469781886307,0.0
124,1,21.467187499999408,0.13586604332531013,2.594569843712749,4.663541666666726
124,2,22.461979166666033,0.20385113867802263,2.714298487484088,0.0
124,3,23.788020833332624,0.08625717459729679,2.9600720857477847,0.0
124,4,22.672395833332686,0.09094380670246252,2.5578059137863853,0.0
124,5,21.362499999999425,0.20301795963710423,2.5703153730625483,4.17604166666673
124,6,21.561458333332723,0.18892334752823553,2.5854465075437623,5.472916666666693
124,7,22.755729166666015,0.17330124051101647,2.7479811200011266,0.0
124,8,22.564062499999345,0.22609239029809292,2.7594659595672333,4.659375000000047
124,9,22.967187499999337,0.10798926124791706,2.7758249384465747,0.0
124,10,24.113020833332605,0.09181170153675246,2.883710757340309,0.0
124,11,22.52760416666603,0.2054712090353638,2.6025006979398,0.0
124,12,22.57291666666603,0.14809757452323644,2.648513634775715,0.0
124,13,23.904687499999284,0.1297907794852805,2.730944329097976,0.0
124,14,22.182812499999347,0.1198273467876319,2.5995238612012286,5.690625000000008
124,15,22.381770833332702,0.20978753934456584,2.6792496613583254,0.0
