generationNo,genotypeID,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
109,0,22.19218749999938,0.1062766154415849,2.4032222438111166,0.0
109,1,21.26927083333274,0.10189085354563969,2.280974728177986,5.171875000000034
109,2,20.27968749999944,0.07473153119792632,2.162808928609555,9.972916666666713
109,3,21.48749999999939,0.08662747639326052,2.2322035232297437,5.596874999999997
109,4,20.296874999999456,0.1040316608035549,2.0859600554646813,5.560937500000007
109,5,21.700520833332746,0.07801795963710426,2.3149291664471274,0.0
109,6,21.751041666666072,0.08910386965376782,2.4146751351866627,0.0
109,7,21.997916666666057,0.08550499907424552,2.332809165116158,0.0
109,8,20.452604166666127,0.08916172930938715,2.2203125032890982,4.732291666666702
109,9,21.940624999999397,0.09051564525087946,2.3605074645752055,0.0
109,10,21.17447916666607,0.10818598407702278,2.2596963336684364,5.870833333333339
109,11,22.28802083333271,0.1082438437326421,2.3244952926783995,0.0
109,12,20.12239583333278,0.06357618959451952,2.2194466474134087,10.153645833333384
109,13,19.19322916666619,0.07124837992964264,2.087459967828945,11.861458333333513
109,14,20.887499999999417,0.0835377707831883,2.3655486290904033,6.148958333333333
109,15,22.25677083333271,0.07445380485095353,2.472586157439779,0.0
