generationNo,genotypeID,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
192,0,32.135416666665485,0.2628332716163673,4.0716237851084545,0.0
192,1,30.022395833332258,0.2716279392705055,3.7046642090371362,5.053645833333087
192,2,31.755729166665503,0.3042376411775597,3.9672003141677648,0.0
192,3,30.25260416666556,0.310775782262544,3.7857594215514583,5.661979166666546
192,4,30.388020833332256,0.24687557859655618,3.979126052312598,4.620312499999658
192,5,31.676562499998845,0.21649925939640807,4.068299971293459,0.0
192,6,29.08593749999899,0.164194130716534,3.387295674215543,9.430208333332672
192,7,31.79270833333217,0.43166774671357167,3.8080865805420303,0.0
192,8,31.683854166665512,0.21011155341603405,3.937065657999016,0.0
192,9,31.552604166665517,0.17766385854471392,4.060248279463657,0.0
192,10,30.117187499998902,0.3624213108683577,3.7655990669057893,5.938541666666602
192,11,29.499479166665594,0.25224495463803,3.774469592566092,6.143749999999976
192,12,31.827604166665502,0.2882799481577486,4.146524118897042,0.0
192,13,31.944270833332162,0.2926425661914461,4.193343920068472,0.0
192,14,32.28854166666547,0.4141594149231624,4.030803214915033,0.0
192,15,32.064062499998826,0.3759257544899093,3.9684716403574702,0.0
