generationNo,genotypeID,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
146,0,23.17447916666599,0.11090538789113127,2.7014582250660424,0.0
146,1,22.527083333332666,0.1450541566376597,2.748451952391332,5.521875000000026
146,2,22.86510416666598,0.07250972042214406,2.7478549252226268,5.393750000000027
146,3,22.602083333332693,0.08148953897426403,2.6893821524015054,3.6614583333334423
146,4,22.151041666666032,0.09122153304943528,2.7619854000208557,4.920833333333377
146,5,24.12968749999927,0.18782401407146826,2.9377702039363336,0.0
146,6,22.17656249999935,0.09653304943528979,2.769222658422066,5.402083333333358
146,7,20.842187499999394,0.10966719126087762,2.5065398534312933,11.278125000000044
146,8,23.866666666665953,0.11496713571560822,2.904122213906319,0.0
146,9,21.870312499999365,0.08385021292353269,2.7599804883999024,5.507291666666694
146,10,21.819791666666013,0.12977920755415664,2.6663536502083205,10.652083333333414
146,11,23.218229166665992,0.1159623217922607,2.783191998172955,0.0
146,12,22.52499999999935,0.07367848546565452,2.831975047697134,4.7489583333333805
146,13,23.50729166666597,0.12355350860951675,2.877359028919597,0.0
146,14,22.131249999999362,0.10324476948713202,2.78019202245188,5.045833333333388
146,15,22.15260416666602,0.12033651175708202,2.6978209204090646,5.730208333333348
