generationNo,genotypeID,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
73,0,43.04270833333153,0.33759951860766524,2.7997087636861484,35.05208333332079
73,1,41.64999999999827,0.41411312719866694,2.4206694061265233,33.69895833332165
73,2,34.76874999999867,0.4059201999629698,2.1797859291153756,59.43124999999184
73,3,40.871874999998326,0.2683530827624514,2.1521780227904648,46.91979166665503
73,4,40.08124999999836,0.1988520644325125,2.713176719180466,40.69843749998884
73,5,41.61354166666494,0.34477411590446216,2.573565104551761,37.526041666653846
73,6,40.72812499999833,0.30774393630809116,2.6510256999240385,44.44843749998734
73,7,41.15729166666497,0.40057396778374377,2.4944635930680974,36.98645833332197
73,8,38.15416666666514,0.3400527680059248,2.1695301688975115,41.195833333320984
73,9,39.77916666666505,0.35005091649694503,2.476400800472116,38.26927083332082
73,10,45.00833333333142,0.19139974078874283,2.1478009246989127,38.547916666656064
73,11,36.243749999998585,0.30357804110349934,2.240178584855914,46.90937499998907
73,12,36.243749999998556,0.20734586187743012,2.232769471619239,51.92239583332349
73,13,41.8083333333316,0.5168487317163488,2.412974433450953,47.482291666655506
73,14,33.89374999999865,0.29265413812256985,1.9813611604069155,59.77604166665842
73,15,39.59270833333166,0.20114330679503797,2.315351563566698,46.47343749998898
73,16,39.782291666665046,0.31084521384928715,2.029155905083804,32.5203124999882
73,17,40.86770833333165,0.299551009072394,2.7169450023103767,38.05729166665473
73,18,34.4416666666653,0.1810081466395112,2.04014379651091,58.99791666665799
73,19,45.00833333333142,0.22352342158859473,2.9502220660426697,40.11093749998678
73,20,40.42499999999835,0.45211534900944267,2.326124692905106,48.44531249999039
73,21,40.07916666666503,0.2849240881318274,2.3358668911901392,43.28020833332085
73,22,28.169791666665713,0.28059618589150154,1.579779232164317,52.58593749999138
73,23,40.06562499999836,0.28464636178485464,2.2534712103644337,37.174479166654585
73,24,39.89583333333171,0.25361044251064613,2.3981510545876326,45.13437499998884
73,25,45.00833333333142,0.34428809479725975,2.823248439866941,46.04374999998871
73,26,35.705208333331946,0.28679874097389374,2.109393030912004,52.76354166665673
73,27,30.89895833333222,0.32517126458063317,1.6821502207936516,52.751562499989625
73,28,39.83437499999839,0.5072208850212924,2.3083622894637665,34.00052083332139
73,29,43.87916666666482,0.27682373634512125,1.9556708075892448,40.447395833320925
73,30,40.373958333331686,0.2525458248472505,2.860902396517853,46.27708333332338
73,31,39.17812499999842,0.37495371227550456,2.197678572882275,39.896874999987
