generationNo,genotypeID,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
94,0,45.00833333333142,0.4596602481022033,3.392167323190492,38.414583333318035
94,1,40.57499999999834,0.2843917793001296,2.673629096192059,44.885937499988
94,2,44.40937499999813,0.364469542677282,3.5536775064806907,33.668749999984996
94,3,45.00833333333142,0.5414043695611923,3.567205722094233,40.50104166665539
94,4,45.00833333333142,0.13983521570079616,3.0278341195169665,36.955729166652844
94,5,39.90104166666504,0.4026569153860396,3.439059384758302,40.071354166653066
94,6,38.59895833333178,0.23854378818737268,2.798696133761445,42.91458333332115
94,7,44.02083333333147,0.2351879281614516,2.9725751539923695,39.09791666665183
94,8,44.49999999999811,0.27182466209961115,3.0477603501120365,50.24010416665551
94,9,42.23124999999824,0.21253008702092205,2.4076992696534973,40.886458333320576
94,10,42.271874999998246,0.26883910386965376,2.9983474003963915,36.32135416665229
94,11,39.08124999999843,0.21315497130161082,2.5811861558108444,62.041145833323625
94,12,42.31145833333157,0.23097574523236436,2.5620416610401175,41.73281249998723
94,13,42.85520833333155,0.4345028698389187,2.6999158108049275,36.60624999998596
94,14,39.898958333331706,0.21505276800592482,2.729383815498945,46.59218749998803
94,15,44.522916666664784,0.3210748009627847,2.9005965491085335,31.74270833331844
94,16,40.96041666666498,0.34461210886872806,2.3187137887366718,46.78906249998906
94,17,34.144791666665235,0.18086928346602482,2.135598730688359,58.684374999991334
94,18,45.00833333333142,0.3361645991483059,3.0066817104495707,33.40677083331824
94,19,45.00833333333142,0.5284438067024625,3.0213109562447653,37.13593749998732
94,20,45.00833333333142,0.23340585076837622,3.4148842617010646,38.1062499999862
94,21,45.00833333333142,0.1295824847250509,3.2999163900233546,34.08124999998725
94,22,45.00833333333142,0.21445102758748383,2.9966028202404424,33.65416666665208
94,23,42.292708333331575,0.3901592297722644,3.120363250869338,42.36874999998794
94,24,42.94791666666487,0.36435382336604333,2.8601800616371222,33.780208333319166
94,25,45.00833333333142,0.2245880392519904,3.52346304252363,32.120833333318394
94,26,45.00833333333142,0.34940288835400846,2.7525200674062367,28.829687499986186
94,27,42.98229166666488,0.5262682836511757,3.1031148062446086,32.65781249998606
94,28,45.00833333333142,0.3537076467320866,2.9919892100890086,31.44166666665154
94,29,40.537499999998346,0.23812719866691354,2.733001449305224,38.22083333331981
94,30,39.533333333331726,0.40224032586558045,2.6047496968506803,40.088541666653626
94,31,37.130208333331865,0.1666358081836697,2.5654481613032214,49.75416666665535
