generationNo,genotypeID,timeAlive,groupingScore,meanCommMagnitude,finalEnergy
57,0,45.00833333333142,0.5334660248102203,1.443047255844816,31.620312499984994
57,1,45.00833333333142,0.6178485465654509,1.563734375510186,32.21927083331806
57,2,40.240624999998346,0.40793371597852246,1.2937624664210545,43.18333333331967
57,3,45.00833333333142,0.35481855211997776,1.4985391978770037,32.837499999985226
57,4,41.99791666666492,0.38222088502129237,1.7484236857502062,36.482291666652564
57,5,41.639583333331615,0.381040548046658,1.4307331059127528,35.95468749998654
57,6,45.00833333333142,0.2654600999814849,1.5556303746043016,31.12031249998508
57,7,42.398958333331564,0.45408257730049983,1.296101648443777,35.50312499998591
57,8,45.00833333333142,0.4933345676726532,1.2776237390500884,31.96145833331821
57,9,45.00833333333142,0.6490464728753934,1.3438294667435386,32.46927083331799
57,10,44.37187499999811,0.5011109053878912,1.6732846426792545,30.611458333319273
57,11,45.00833333333142,0.7264164043695611,1.1099658495725602,32.1437499999848
57,12,45.00833333333142,0.3044343640066654,1.2950079544992517,32.19583333331809
57,13,45.00833333333142,0.32031105350860956,1.2252779507754694,28.05781249998567
57,14,41.85312499999827,0.2666404369561193,1.8570321541997918,33.91041666665378
57,15,45.00833333333142,0.2940890575819293,2.066456462719814,31.980208333318473
57,16,45.00833333333142,0.33491483058692834,1.7812731104342163,35.96145833331808
57,17,39.439583333331655,0.3438946491390483,1.5253046725268276,26.775520833325693
57,18,45.00833333333142,0.3996482132938345,1.5604214259428315,32.39895833331801
57,19,45.00833333333142,0.3952508794667654,1.406278602842368,28.336458333319328
57,20,45.00833333333142,0.431285872986484,1.375375674758072,27.253124999987083
57,21,40.17916666666501,0.3604656545084243,1.4732978272769865,39.41354166665308
57,22,40.22708333333168,0.4128865024995371,1.0325696347546889,39.63333333331962
57,23,45.00833333333142,0.47123217922606925,1.031751844468717,30.383333333318866
57,24,40.24687499999834,0.164969450101833,1.3778286188628945,39.25729166665309
57,25,45.00833333333142,0.2970051842251435,1.2073400596781279,32.09427083331811
57,26,45.00833333333142,0.5879235326791334,1.4785395956478724,30.706249999985427
57,27,45.00833333333142,0.4579244584336234,1.6753517054167066,32.01614583331815
57,28,45.00833333333142,0.36583503054989813,1.1364062846725516,32.955208333318346
57,29,45.00833333333142,0.323204036289576,2.3253854278037407,30.31562499998551
57,30,45.00833333333142,0.3016108128124422,1.8508259323749772,34.14114583331851
57,31,45.00833333333142,0.4620440659137197,1.9770362004401911,28.630729166652717
